MatchID,InningsNo,Team,PlayerName,Overs,Maidens,Runs,Wickets,Wides,NoBalls,Economy,BowlingOrder,TotalLegalBallsBowled,DotBalls,Ones,Twos,Threes,Fours,Sixes,StrikeRate
65,2,SRH,T Natarajan,4.0,0,60,0,2,0,15.0,4,24,4,10,1,0,4,5,0.0
65,2,SRH,Umran Malik,3.0,0,23,3,3,2,7.67,5,18,12,4,0,0,2,1,6.0
65,2,SRH,Abhishek Sharma,1.0,0,10,0,0,0,10.0,6,6,1,4,0,0,0,1,0.0
66,1,KKR,Umesh Yadav,4.0,0,34,0,0,0,8.5,1,24,7,12,1,0,2,2,0.0
66,1,KKR,Tim Southee,4.0,0,57,0,1,0,14.25,2,24,5,10,1,0,2,6,0.0
66,1,KKR,Sunil Narine,4.0,0,27,0,0,0,6.75,3,24,8,13,1,0,0,2,0.0
66,1,KKR,Varun Chakaravarthy,4.0,0,38,0,0,1,9.5,4,24,9,9,2,0,3,2,0.0
66,1,KKR,Andre Russell,3.0,0,45,0,0,0,15.0,5,18,1,7,3,0,5,2,0.0
66,1,KKR,Nitish Rana,1.0,0,9,0,0,0,9.0,6,6,0,5,0,0,1,0,0.0
66,2,LSG,Mohsin Khan,4.0,0,20,3,1,0,5.0,1,24,16,5,0,0,2,1,8.0
66,2,LSG,Jason Holder,4.0,0,45,0,2,0,11.25,2,24,10,7,0,0,3,4,0.0
66,2,LSG,Avesh Khan,4.0,0,60,0,3,1,15.0,3,24,6,8,1,0,7,3,0.0
66,2,LSG,Krishnappa Gowtham,2.0,0,23,1,0,0,11.5,4,12,4,3,1,0,3,1,12.0
66,2,LSG,Ravi Bishnoi,4.0,0,34,1,0,0,8.5,5,24,6,14,0,0,2,2,24.0
66,2,LSG,Marcus Stoinis,2.0,0,23,3,0,0,11.5,6,12,4,3,2,0,1,2,4.0
67,1,RCB,Siddarth Kaul,4.0,0,43,0,0,0,10.75,1,24,6,11,0,0,5,2,0.0
67,1,RCB,Shahbaz Ahmed,2.0,0,15,0,0,0,7.5,2,12,5,5,0,0,1,1,0.0
67,1,RCB,Josh Hazlewood,4.0,0,39,2,0,0,9.75,3,24,10,7,1,0,3,3,12.0
67,1,RCB,Glenn Maxwell,4.0,1,28,1,1,0,7.0,4,24,14,6,0,1,0,3,24.0
67,1,RCB,Mahipal Lomror,1.0,0,11,0,0,0,11.0,5,6,1,3,1,0,0,1,0.0
67,1,RCB,Wanindu Hasaranga,4.0,0,25,1,1,0,6.25,6,24,7,14,1,0,2,0,24.0
67,1,RCB,Harshal Patel,1.0,0,6,0,0,0,6.0,7,6,3,0,3,0,0,0,0.0
67,2,GT,Mohammad Shami,2.0,0,23,0,1,0,11.5,1,12,6,2,0,0,5,0,0.0
67,2,GT,Hardik Pandya,3.0,0,35,0,1,0,11.67,2,18,6,6,0,0,4,2,0.0
67,2,GT,Rashid Khan,4.0,0,32,2,0,0,8.0,3,24,6,14,1,0,2,2,12.0
67,2,GT,Yash Dayal,4.0,0,35,0,1,0,8.75,4,24,6,12,1,0,5,0,0.0
67,2,GT,Sai Kishore,4.0,0,20,0,0,0,5.0,5,24,7,14,3,0,0,0,0.0
67,2,GT,Lockie Ferguson,1.4,0,21,0,0,0,12.6,6,10,2,3,1,0,4,0,0.0
68,1,RR,Trent Boult,4.0,0,44,1,0,0,11.0,1,24,10,4,2,0,6,2,24.0
68,1,RR,Prasidh Krishna,4.0,0,32,0,0,0,8.0,2,24,12,6,1,0,3,2,0.0
68,1,RR,Ravichandran Ashwin,4.0,0,28,1,2,0,7.0,3,24,9,12,0,0,2,1,24.0
68,1,RR,Yuzvendra Chahal,4.0,0,26,2,1,0,6.5,4,24,9,11,1,0,3,0,12.0
68,1,RR,Obed McCoy,4.0,0,20,2,2,0,5.0,5,24,11,10,2,0,1,0,12.0
68,2,CSK,Mukesh Choudhary,4.0,0,41,0,0,0,10.25,1,24,8,7,2,0,6,1,0.0
68,2,CSK,Simarjeet Singh,3.0,0,18,1,0,0,6.0,2,18,10,4,1,0,4,0,18.0
68,2,CSK,Mitchell Santner,3.0,0,15,1,0,0,5.0,3,18,7,9,1,0,1,0,18.0
68,2,CSK,Matheesha Pathirana,3.4,0,28,0,4,0,7.64,4,22,12,6,1,0,4,0,0.0
68,2,CSK,Moeen Ali,4.0,0,21,1,0,0,5.25,5,24,8,15,0,0,0,1,24.0
68,2,CSK,Prashant Solanki,2.0,0,20,2,0,0,10.0,6,12,6,2,1,0,1,2,6.0
69,1,MI,Daniel Sams,4.0,0,30,1,1,0,7.5,1,24,10,9,2,0,1,2,24.0
69,1,MI,Hrithik Shokeen,4.0,0,34,0,2,0,8.5,2,24,11,8,0,0,3,2,0.0
69,1,MI,Jasprit Bumrah,4.0,0,25,3,0,0,6.25,3,24,11,9,2,0,0,2,8.0
69,1,MI,Mayank Markande,4.0,0,26,1,0,0,6.5,4,24,9,10,3,0,2,1,24.0
69,1,MI,Riley Meredith,2.0,0,9,0,1,0,4.5,5,12,7,4,0,0,1,0,0.0
69,1,MI,Ramandeep Singh,2.0,0,29,2,4,0,14.5,6,12,4,3,1,0,2,2,6.0
69,2,DC,Khaleel Ahmed,3.1,0,24,0,1,1,7.58,1,19,11,4,0,0,3,1,0.0
69,2,DC,Anrich Nortje,4.0,0,37,2,0,0,9.25,2,24,11,6,0,1,4,2,12.0
69,2,DC,Shardul Thakur,3.0,0,32,2,2,0,10.67,3,18,8,6,0,0,0,4,9.0
69,2,DC,Mitchell Marsh,2.0,0,7,0,0,0,3.5,4,12,8,3,0,0,1,0,0.0
69,2,DC,Kuldeep Yadav,4.0,0,33,1,0,0,8.25,5,24,9,11,0,0,1,3,24.0
69,2,DC,Axar Patel,3.0,0,26,0,0,0,8.67,6,18,3,12,1,0,0,2,0.0
70,1,PBSK,Liam Livingstone,4.0,0,25,0,0,0,6.25,1,24,8,13,1,0,1,1,0.0
70,1,PBSK,Arshdeep Singh,4.0,0,25,0,0,0,6.25,2,24,10,9,2,0,3,0,0.0
70,1,PBSK,Kagiso Rabada,4.0,0,38,1,3,0,9.5,3,24,10,9,0,0,5,1,24.0
70,1,PBSK,Nathan Ellis,4.0,0,40,3,1,1,10.0,4,24,11,6,1,0,3,3,8.0
70,1,PBSK,Harpreet Brar,4.0,0,26,3,0,0,6.5,5,24,11,8,2,0,2,1,8.0
70,2,SRH,Bhuvneshwar Kumar,2.0,0,22,0,0,0,11.0,1,12,4,4,0,0,3,1,0.0
70,2,SRH,Washington Sundar,2.0,0,19,1,0,0,9.5,2,12,4,5,0,0,2,1,12.0
70,2,SRH,Fazalhaq Farooqi,4.0,0,32,2,1,0,8.0,3,24,7,12,0,1,4,0,12.0
70,2,SRH,Jagadeesha Suchith,4.0,0,38,1,2,0,9.5,4,24,9,10,0,0,2,3,24.0
70,2,SRH,Umran Malik,2.1,0,24,1,0,0,11.08,5,13,5,4,0,0,2,2,13.0
70,2,SRH,Romario Shepherd,1.0,0,23,0,1,0,23.0,6,6,1,0,1,0,2,2,0.0
73,1,GT,Mohammad Shami,4.0,0,43,1,2,0,10.75,1,24,11,5,1,0,7,1,24.0
73,1,GT,Yash Dayal,4.0,0,46,1,2,1,11.5,2,24,11,3,4,0,5,2,24.0
73,1,GT,Alzarri Joseph,2.0,0,27,0,0,0,13.5,3,12,4,3,0,0,3,2,0.0
73,1,GT,Rashid Khan,4.0,0,15,0,0,0,3.75,4,24,10,13,1,0,0,0,0.0
73,1,GT,Sai Kishore,4.0,0,43,1,1,0,10.75,5,24,4,14,0,0,4,2,24.0
73,1,GT,Hardik Pandya,2.0,0,14,1,1,0,7.0,6,12,4,5,2,0,1,0,12.0
73,2,RR,Trent Boult,4.0,0,38,1,0,0,9.5,1,24,8,6,4,0,6,0,24.0
73,2,RR,Prasidh Krishna,3.3,0,40,0,1,0,11.43,2,21,10,5,0,0,4,3,0.0
73,2,RR,Ravichandran Ashwin,4.0,0,40,0,3,0,10.0,3,24,5,13,1,0,4,1,0.0
73,2,RR,Yuzvendra Chahal,4.0,0,32,0,0,0,8.0,4,24,5,16,0,0,1,2,0.0
73,2,RR,Obed McCoy,4.0,0,40,1,3,1,10.0,5,24,4,14,1,0,5,0,24.0
74,1,LSG,Mohsin Khan,4.0,0,25,1,1,0,6.25,1,24,13,5,3,1,1,1,24.0
74,1,LSG,Dushmantha Chameera,4.0,0,54,0,0,1,13.5,2,24,7,7,1,0,8,2,0.0
74,1,LSG,Krunal Pandya,4.0,0,39,1,1,0,9.75,3,24,4,14,1,0,4,1,24.0
74,1,LSG,Avesh Khan,4.0,0,44,1,2,0,11.0,4,24,10,6,1,0,7,1,24.0
74,1,LSG,Ravi Bishnoi,4.0,0,45,1,1,0,11.25,5,24,8,8,2,0,2,4,24.0
74,2,RCB,Mohammed Siraj,4.0,0,41,1,2,0,10.25,1,24,10,8,1,0,1,4,24.0
74,2,RCB,Josh Hazlewood,4.0,0,43,3,3,0,10.75,2,24,11,5,1,1,3,3,8.0
74,2,RCB,Shahbaz Ahmed,4.0,0,35,0,2,0,8.75,3,24,6,13,2,0,2,2,0.0
74,2,RCB,Wanindu Hasaranga,4.0,0,42,1,0,0,10.5,4,24,5,14,0,0,1,4,24.0
74,2,RCB,Harshal Patel,4.0,0,25,1,3,0,6.25,5,24,11,12,0,0,1,1,24.0
75,1,RR,Trent Boult,4.0,0,28,1,0,0,7.0,1,24,13,5,1,1,3,1,24.0
75,1,RR,Prasidh Krishna,4.0,0,22,3,1,0,5.5,2,24,17,3,0,0,5,1,8.0
75,1,RR,Obed McCoy,4.0,0,23,3,1,0,5.75,3,24,10,10,2,0,2,0,8.0
75,1,RR,Ravichandran Ashwin,4.0,0,31,1,1,0,7.75,4,24,5,16,1,0,0,2,24.0
75,1,RR,Yuzvendra Chahal,4.0,0,45,0,4,0,11.25,5,24,2,17,1,0,1,3,0.0
75,2,RCB,Mohammed Siraj,2.0,0,31,0,0,0,15.5,1,12,5,1,0,0,3,3,0.0
75,2,RCB,Josh Hazlewood,4.0,0,23,2,0,0,5.75,2,24,12,7,2,0,3,0,12.0
75,2,RCB,Glenn Maxwell,3.0,0,17,0,0,0,5.67,3,18,5,9,4,0,0,0,0.0
75,2,RCB,Shahbaz Ahmed,2.0,0,35,0,0,0,17.5,4,12,2,3,1,0,3,3,0.0
75,2,RCB,Harshal Patel,3.1,0,29,0,0,0,9.16,5,19,6,9,0,0,2,2,0.0
75,2,RCB,Wanindu Hasaranga,4.0,0,26,1,0,0,6.5,6,24,11,10,0,0,1,2,24.0
76,1,GT,Mohammad Shami,4.0,0,33,1,0,0,8.25,1,24,12,4,2,1,4,1,24.0
76,1,GT,Yash Dayal,3.0,0,18,1,0,0,6.0,2,18,9,6,1,0,1,1,18.0
76,1,GT,Lockie Ferguson,3.0,0,22,0,0,0,7.33,3,18,5,10,0,0,3,0,0.0
76,1,GT,Rashid Khan,4.0,0,18,1,0,0,4.5,4,24,9,14,0,0,1,0,24.0
76,1,GT,Hardik Pandya,4.0,0,17,3,0,0,4.25,5,24,14,7,1,0,2,0,8.0
76,1,GT,Sai Kishore,2.0,0,20,2,0,0,10.0,6,12,3,6,1,0,0,2,6.0
76,2,RR,Trent Boult,4.0,1,14,1,2,0,3.5,1,24,17,4,2,0,1,0,24.0
76,2,RR,Prasidh Krishna,4.0,0,40,1,2,0,10.0,2,24,13,2,3,0,6,1,24.0
76,2,RR,Yuzvendra Chahal,4.0,0,20,1,0,0,5.0,3,24,10,10,3,0,1,0,24.0
76,2,RR,Obed McCoy,3.1,0,26,0,0,0,8.21,4,19,5,10,1,0,2,1,0.0
76,2,RR,Ravichandran Ashwin,3.0,0,32,0,0,0,10.67,5,18,2,10,3,0,1,2,0.0
